,,,,,,,,,,"VCNL4200 data, baseline corrected and converted to 5 minute averages",,,,,,,
date time,RH (%),temp (C) ,LWC counter,rain (mm),visibility (km),vis std dev (km),,bext (1/km),,VCNL1,VCNL2,VCNL3,VCNL4,VCNL5,VCNL6,,
6/14/21 2:45,97.6,20.46,0,0,22.176,1.3635,,0.135281385,,0.041421715,0.000613629,3.880024415,2.91038E-11,-0.293286008,-0.40745976,,
6/14/21 2:50,96.9,20.49,0,0,23.295,0.72545,,0.128783001,,0.099915165,0.331182877,4.066024415,2.91038E-11,-0.355703675,-0.285407782,,
6/14/21 2:55,96.7,20.53,0,0,20.699,1.1433,,0.144934538,,0.130185175,0.379987149,3.980024415,2.91038E-11,0.102737878,-0.418492457,,
6/14/21 3:00,96.5,20.51,0,0,22.059,0.65191,,0.135998912,,0.070378246,0.190418091,3.730024415,2.91038E-11,-0.010928597,-0.224275561,,
6/14/21 3:05,96.1,20.47,0,0,19.416,0.83585,,0.154511743,,0.10245784,0.132017938,4.018024415,2.91038E-11,-0.126130665,-0.205189529,,
6/14/21 3:10,96.1,20.35,0,0,15.179,3.4686,,0.197641478,,0.106629984,0.10340118,4.172024415,2.91038E-11,0.013189362,-0.068905762,,
6/14/21 3:15,96.2,20.26,0,0,15.537,0.58589,,0.193087469,,-0.031833905,0.020213953,4.576024415,2.91038E-11,-0.109754669,0.027461275,,
6/14/21 3:20,95.7,20.01,0,0,13.262,0.96492,,0.226210225,,0.050745697,0.066505288,4.520024415,2.91038E-11,0.031486889,0.017861409,,
6/14/21 3:25,96.3,19.74,0,0,14.428,1.2556,,0.207929027,,0.025823553,0.164839794,3.944024415,2.91038E-11,-0.122985027,0.217505704,,
6/14/21 3:30,96.7,19.62,0,0,16.286,0.78132,,0.184207295,,-0.093649116,-0.373061492,3.844024415,2.91038E-11,-0.152042345,0.343173694,,
6/14/21 3:35,97.2,19.47,0,0,17.076,0.60741,,0.175685172,,-0.111741627,-0.365663257,3.558024415,2.91038E-11,-0.157588253,0.371947136,,
6/14/21 3:40,97.6,19.47,0,0,17.876,0.36526,,0.167822779,,-0.101055648,-0.524295354,3.486024415,2.91038E-11,-0.250272383,0.252447928,,
6/14/21 3:45,98.1,19.53,0,0,18.121,0.26506,,0.165553777,,-0.101199718,-0.551533905,3.362024415,2.91038E-11,-0.174447956,0.124939947,,
6/14/21 3:50,98.3,19.7,0,0,17.682,0.22411,,0.169664065,,-0.086878334,-0.402737775,3.272024415,2.91038E-11,-0.196978823,0.110578614,,
6/14/21 3:55,98.2,19.75,0,0,15.253,2.5091,,0.19668262,,-0.067452051,-0.353812476,3.216024415,2.91038E-11,-0.321038211,-0.18931593,,
6/14/21 4:00,98.1,19.78,0,0,11.276,3.9121,,0.266051791,,-0.019078747,-0.253881121,3.564024415,2.91038E-11,-0.159444822,-0.122902364,,
6/14/21 4:05,98.3,19.79,0,0,17.122,2.1787,,0.175213176,,-0.022082675,-0.027879921,3.422024415,2.91038E-11,-0.232437119,-0.07060988,,
6/14/21 4:10,98.2,19.8,0,0,17.84,0.76732,,0.168161435,,-0.04997075,-0.008393364,3.488024415,2.91038E-11,0.020106934,-0.129173331,,
6/14/21 4:15,97.7,19.8,0,0,18.399,1.8425,,0.16305234,,0.027135122,0.124502288,3.664024415,2.91038E-11,-0.095068152,-0.187664149,,
6/14/21 4:20,96.3,19.8,0,0,32.632,4.877,,0.091934298,,0.204450547,0.521553412,3.694024415,2.91038E-11,-0.226962231,-0.621255841,,
6/14/21 4:25,95.9,19.85,0,0,36.366,2.3441,,0.082494638,,0.145828953,0.562741681,3.944024415,2.91038E-11,-0.157725465,-0.449158012,,
6/14/21 4:30,95.7,19.82,0,0,37.314,2.3659,,0.080398778,,0.088631704,0.257184348,3.686024415,2.91038E-11,0.065474928,-0.35457823,,
6/14/21 4:35,96.1,19.8,0,0,32.526,1.5309,,0.092233905,,0.129953981,0.39779966,3.944024415,2.91038E-11,-0.088954511,-0.497814397,,
6/14/21 4:40,96.3,19.8,0,0,29.45,1.9289,,0.101867572,,0.014198396,0.108507975,3.956024415,2.91038E-11,0.090937372,-0.26228961,,
6/14/21 4:45,96.5,19.8,0,0,26.583,1.4139,,0.11285408,,-0.007729062,0.157472854,4.438024415,2.91038E-11,-0.024448204,-0.216758862,,
6/14/21 4:50,96.6,19.75,0,0,28.707,3.4252,,0.104504128,,-0.046313504,0.099284642,3.914024415,2.91038E-11,-0.000797158,-0.107594513,,
6/14/21 4:55,96.1,19.64,0,0,38.58,1.8298,,0.077760498,,0.065033674,0.275296615,3.772024415,2.91038E-11,0.353073508,-0.041098598,,
6/14/21 5:00,96,19.56,0,0,36.116,2.0205,,0.083065677,,0.058183601,0.874370703,4.412024415,2.91038E-11,0.30542315,-0.112797519,,
6/14/21 5:05,96,19.44,0,0,30.439,0.96147,,0.098557771,,0.161535299,0.644977137,5.264024415,2.91038E-11,-0.089974182,0.295109918,,
6/14/21 5:10,96.2,19.27,0,0,31.31,2.6369,,0.095816033,,0.14493904,0.403779376,6.776024415,2.91038E-11,-0.10901554,0.26506275,,
6/14/21 5:15,96.3,19.21,0,0,27.618,3.5652,,0.10862481,,0.023819235,0.135359147,6.958024415,2.91038E-11,-0.366962457,0.285490827,,
6/14/21 5:20,96.6,19.17,0,0,35.025,3.0055,,0.085653105,,-0.033291666,0.030554502,5.634024415,2.91038E-11,-0.17514306,0.199523384,,
6/14/21 5:25,96.9,19.18,0,0,35.837,2.0242,,0.083712364,,-0.130675262,-0.325721315,5.284024415,2.91038E-11,-0.065990135,0.338626735,,
6/14/21 5:30,97,19.19,0,0,38.622,1.7634,,0.077675936,,-0.079462339,-0.233479003,5.574024415,2.91038E-11,-0.253498956,0.184162753,,
6/14/21 5:35,97.1,19.19,0,0,45.404,2.4139,,0.066073474,,-0.08487428,-0.435719882,4.916024415,2.91038E-11,-0.214165864,0.103578125,,
6/14/21 5:40,97.1,19.23,0,0,49.74,0.87543,,0.060313631,,-0.033416434,-0.313061187,4.918024415,2.91038E-11,0.075366305,0.297877834,,
6/14/21 5:45,96.8,19.25,0,0,49.62,2.4717,,0.060459492,,-0.099278201,-0.51142525,4.764024415,2.91038E-11,0.61321976,0.501982254,,
6/14/21 5:50,96.8,19.25,0,0,44.584,0.95165,,0.067288713,,-0.078845086,-0.703920788,4.800024415,2.91038E-11,0.531946992,0.630478706,,
6/14/21 5:55,96.9,19.25,0,0,41.99,2.3827,,0.071445582,,-0.126400187,-0.885378916,4.534024415,2.91038E-11,0.887358845,0.679077053,,
6/14/21 6:00,97.1,19.22,0,0,38.597,1.7422,,0.077726248,,-0.160544732,-1.269894496,3.658024415,2.91038E-11,1.24092066,0.718008777,,
6/14/21 6:05,97.1,19.22,0,0,39.775,4.0663,,0.075424261,,-0.127113978,-1.073445758,3.280024415,2.91038E-11,1.104077229,0.625253618,,
6/14/21 6:10,97.1,19.25,0,0,42.155,4.4448,,0.071165935,,-0.098358373,-0.855572047,2.546024415,2.91038E-11,0.876601134,0.212616568,,
6/14/21 6:15,96.8,19.27,0,0,50.655,2.3021,,0.059224163,,-0.069605797,-0.623673092,3.158024415,2.91038E-11,0.910314238,0.796958704,,
6/14/21 6:20,96.7,19.32,0,0,46.931,2.6555,,0.063923633,,-0.056179515,-0.487404667,2.992024415,2.91038E-11,0.677251097,0.272427486,,
6/14/21 6:25,96.5,19.35,0,0,48.675,2.9035,,0.061633282,,-0.045752799,-0.416378371,2.318024415,2.91038E-11,0.38410798,-0.165937127,,
6/14/21 6:30,96.5,19.41,0,0,44.423,2.2822,,0.067532584,,1.188507907,-0.315317621,2.828024415,2.91038E-11,0.415112677,-0.126656264,,
6/14/21 6:35,96.3,19.42,0,0,47.31,1.7134,,0.063411541,,-0.03347836,-0.25085479,1.81819501,2.91038E-11,-0.227987081,-0.561339424,,
6/14/21 6:40,96.4,19.42,0,0,47.542,2.0196,,0.063102099,,-0.025904917,-0.194106654,1.171156805,2.91038E-11,-0.082208742,-0.543004888,,
6/14/21 6:45,96.1,19.38,0,0,50.19,2.2746,,0.059772863,,-0.010734731,-0.131738004,2.396512064,2.91038E-11,0.421282009,1.438939187,,
6/14/21 6:50,96,19.33,0,0,52.027,1.0448,,0.057662368,,0.00872863,-0.096062946,2.858512064,2.91038E-11,0.570328755,0.380758197,,
6/14/21 6:55,95.8,19.33,0,0,53.585,3.646,,0.055985817,,-0.013066289,-0.079757993,1.956830202,2.91038E-11,0.265216688,0.273121654,,
6/14/21 7:00,95.8,19.4,0,0,54.653,2.6293,,0.054891772,,-0.016635069,-0.080620333,-0.017590141,2.91038E-11,-0.558031462,-0.933043086,,
6/14/21 7:05,95.6,19.44,0,0,54.65,1.6882,,0.054894785,,-0.012871899,-0.062382477,-0.461963392,2.91038E-11,-0.800521689,-1.347812794,,
6/14/21 7:10,95.5,19.45,0,0,55.9,2.8735,,0.053667263,,-0.00996003,-0.048270372,-0.979357952,2.91038E-11,-0.894079811,-1.337682796,,
6/14/21 7:15,95.5,19.46,0,0,51.85,2.6447,,0.057859209,,-0.004277382,-0.037350693,-0.539033252,2.91038E-11,-3.049073811,-4.384546792,,
6/14/21 7:20,95.8,19.46,0,0,43.568,2.6119,,0.068857877,,-0.006739256,-0.028901255,-0.383746696,2.91038E-11,-2.522295363,-3.786155934,,
6/14/21 7:25,96.1,19.52,0,0,37.734,2.0296,,0.079503896,,-0.001604708,-0.02236324,-0.021679695,2.91038E-11,-2.169821306,-3.154870975,,
6/14/21 7:30,95.8,19.56,0,0,38.204,2.1148,,0.078525809,,0.003821332,-0.017304249,0.120738115,2.91038E-11,-0.412332001,-1.855578616,,
6/14/21 7:35,95.3,19.87,0,0,35.918,1.9524,,0.083523581,,0.001513349,-0.013389698,0.188912059,2.91038E-11,1.453071105,0.225836207,,
6/14/21 7:40,93.6,20.23,0,0,35.469,1.4761,,0.084580902,,-0.002448499,-0.010360693,0.493196517,2.91038E-11,2.913793073,1.153772204,,
6/14/21 7:45,92.7,20.36,0,0,36.538,2.8378,,0.0821063,,-0.005504602,-0.004758882,-0.139060684,2.91038E-11,1.263637975,0.740059461,,
6/14/21 7:50,91.2,20.54,0,0,37.395,2.8521,,0.080224629,,-0.004259356,-0.006940357,0.149679617,2.91038E-11,2.38416412,1.011344891,,
6/14/21 7:55,89.1,20.68,0,0,39.921,3.0544,,0.075148418,,-0.003295809,-0.005370316,0.387714851,2.91038E-11,2.479130963,1.334606194,,
6/14/21 8:00,88.3,21.06,0,0,43.16,2.9159,,0.069508804,,0.002336804,-0.001060324,0.079538816,2.91038E-11,2.697322659,1.972442994,,
6/14/21 8:05,86.7,21.33,0,0,43.078,3.4997,,0.069641116,,0.019179162,-0.003915582,0.099986063,2.91038E-11,3.064593378,1.883318544,,
6/14/21 8:10,86.6,21.42,0,0,42.046,1.7076,,0.071350426,,-0.007417555,-0.003029803,0.658767702,2.91038E-11,3.031204524,2.110956906,,
6/14/21 8:15,86.1,21.61,0,0,40.585,2.8349,,0.073918936,,-0.002310063,0.006870596,0.384749523,2.91038E-11,2.778682448,1.998240253,,
6/14/21 8:20,85.3,21.75,0,0,42.305,2.26,,0.070913604,,0.003185292,-0.003898664,0.209751133,2.91038E-11,3.465851423,2.363362449,,
6/14/21 8:25,84.5,22.03,0,0,36.747,3.3864,,0.081639317,,0.005731317,-0.003016712,0.03296654,2.91038E-11,2.910511289,2.411278709,,
6/14/21 8:30,84,21.87,0,0,41.235,2.4978,,0.072753729,,-0.002591404,-0.002334274,-0.126116119,2.91038E-11,1.452154862,0.990793387,,
6/14/21 8:35,85.3,21.63,0,0,43.672,2.3807,,0.0686939,,-0.006647865,-0.001806217,0.038727886,2.91038E-11,0.761402538,-0.127783662,,
6/14/21 8:40,85.4,21.66,0,0,39.818,1.5906,,0.07534281,,-0.005143991,-0.001397616,0.261228855,2.91038E-11,1.031231646,0.91978593,,
6/14/21 8:45,84.5,21.58,0,0,38.247,3.7874,,0.078437525,,-0.003980322,-0.001081449,0.057168302,2.91038E-11,0.681725651,-0.003788366,,
6/14/21 8:50,83.4,21.9,0,0,34.659,1.5841,,0.086557604,,0.002335103,-0.000836804,0.469910068,2.91038E-11,2.796176521,1.564651518,,
6/14/21 8:55,79.9,22.43,0,0,36.541,2.2503,,0.082099559,,0.024229945,0.005052497,0.59937609,2.91038E-11,2.831325432,2.078992328,,
6/14/21 9:00,77.4,22.69,0,0,39.528,4.1725,,0.075895568,,0.015897518,0.003624526,0.430971748,2.91038E-11,2.571821609,2.440711599,,
6/14/21 9:05,74.3,22.6,0,0,42.183,3.073,,0.071118697,,-0.004243054,0.003089589,0.372012098,2.91038E-11,1.661834704,1.992228973,,
6/14/21 9:10,69.43,22.86,0,0,47.638,5.1865,,0.062974936,,-0.00811588,0.00907116,0.612639471,2.91038E-11,2.371686235,2.107370708,,
6/14/21 9:15,68.82,23.1,0,0,46.534,4.2284,,0.06446899,,0.016809873,0.007748596,0.449646478,2.91038E-11,2.701763268,1.750983864,,
6/14/21 9:20,69.04,23.25,0,0,40.85,19.713,,0.073439412,,0.011058911,-0.001699284,1.139818269,2.91038E-11,2.209351439,1.757454618,,
6/14/21 9:25,69.18,23.34,0,0,32.483,3.7749,,0.092356002,,0.001432174,-0.006729874,0.201831102,2.91038E-11,1.889119904,1.804467966,,
6/14/21 9:30,68.29,23.45,0,0,41.077,2.9973,,0.073033571,,0.007916839,-0.000564762,0.603769656,2.91038E-11,2.198837652,1.744113178,,
6/14/21 9:35,67.12,23.48,0,0,43.014,3.2962,,0.069744734,,-0.010056603,-0.005079688,0.572178382,2.91038E-11,2.514282373,2.056336737,,
6/14/21 9:40,67.72,23.58,0,0,46.974,4.6572,,0.063865117,,0.003790331,0.005094434,-0.07797888,2.91038E-11,2.408184108,2.168715747,,
6/14/21 9:45,65.81,23.8,0,0,46.781,6.2894,,0.064128599,,-0.004707988,-0.005083024,-0.080011741,2.91038E-11,2.220915299,1.757960906,,
6/14/21 9:50,65.41,23.6,0,0,43.775,2.5605,,0.068532267,,-0.004423614,0.001211103,-0.292413646,2.91038E-11,2.313861461,2.30301436,,
6/14/21 9:55,66.35,23.55,0,0,45.179,2.9012,,0.066402532,,0.011654067,0.001492878,-0.407173733,2.91038E-11,2.278116426,2.16672691,,
6/14/21 10:00,64.87,23.7,0,0,44.758,4.8177,,0.067027124,,-0.01257533,0.000599411,0.132056875,2.91038E-11,1.867168038,1.828248339,,
6/14/21 10:05,65.64,23.78,0,0,43.1,3.277,,0.069605568,,-0.001317588,0.002729563,-0.146139082,2.91038E-11,2.473234137,2.135787039,,
6/14/21 10:10,66.41,23.91,0,0,46.615,4.2964,,0.064356967,,-0.006581715,-0.001868416,0.091115395,2.91038E-11,2.637322208,1.754947887,,
6/14/21 10:15,67.32,23.94,0,0,40.171,2.6929,,0.07468074,,-0.009220615,-0.001075245,-0.259943552,2.91038E-11,1.387081257,1.203167455,,
6/14/21 10:20,63.99,24.15,0,0,44.845,2.9158,,0.06689709,,0.014642137,0.003941746,0.406757595,2.91038E-11,0.76377402,1.059362224,,
6/14/21 10:25,63.73,24.26,0,0,44.218,3.7295,,0.067845674,,0.005807433,-0.005523702,0.057694608,2.91038E-11,1.801336148,0.8909163,,
6/14/21 10:30,61.82,24.11,0,0,57.976,6.7486,,0.05174555,,-0.006526319,-0.004274135,-0.57172061,2.91038E-11,1.098242226,0.467852723,,
6/14/21 10:35,63.19,23.89,0,0,49.954,6.3751,,0.060055251,,0.002835059,-0.003307245,-0.481257814,2.91038E-11,0.043682325,-0.094786808,,
6/14/21 10:40,60.53,24.31,0,0,49.875,6.2943,,0.060150376,,-0.007667761,-0.002559083,0.116145613,2.91038E-11,1.675916732,1.656855751,,
6/14/21 10:45,60.59,24.43,0,0,44.98,4.1202,,0.066696309,,0.011901896,-0.001980169,0.756928344,2.91038E-11,1.125174773,1.366382428,,
6/14/21 10:50,60.52,24.38,0,0,53.045,5.152,,0.056555755,,0.005002207,-0.001532217,-0.122003378,2.91038E-11,1.894193812,1.343226592,,
6/14/21 10:55,61.02,24.5,0,0,46.406,4.6504,,0.064646813,,0.001821878,0.003701437,-0.127675346,2.91038E-11,1.126007402,1.4237769,,
6/14/21 11:00,61.85,24.61,0,0,47.542,5.095,,0.063102099,,-0.00498468,0.001406564,-0.165153527,2.91038E-11,1.318927282,1.409775695,,
6/14/21 11:05,60.34,24.76,0,0,53.696,4.2428,,0.055870083,,0.010866762,-0.002341128,0.279255168,2.91038E-11,1.402757014,0.892162871,,
6/14/21 11:10,60.32,24.91,0,0,48.204,3.4894,,0.062235499,,0.00731249,0.004893604,-0.217959624,2.91038E-11,1.050999765,1.138734884,,
6/14/21 11:15,60.07,25.22,0,0,48.571,4.4301,,0.061765251,,-0.016764204,-0.002918546,0.215040847,2.91038E-11,0.812010422,1.336651203,,
6/14/21 11:20,60.18,25.29,0,0,52.161,4.3021,,0.057514235,,-0.016229847,0.015196747,0.063994507,2.91038E-11,0.817479385,0.231356749,,
6/14/21 11:25,57.79,25.43,0,0,45.235,4.0135,,0.066320327,,0.013196154,-0.005696109,-0.019113037,2.91038E-11,0.637725757,1.288195103,,
6/14/21 11:30,57.69,25.72,0,0,43.498,4.8487,,0.068968688,,-0.012114068,-0.000607541,0.474060901,2.91038E-11,0.485718943,0.553563642,,
6/14/21 11:35,56.86,25.77,0,0,52.285,5.4183,,0.057377833,,-0.009193135,0.014646332,-0.230904063,2.91038E-11,1.278905392,0.560101688,,
6/14/21 11:40,58.93,25.92,0,0,51.106,6.3635,,0.058701522,,-0.002406935,0.020648717,-0.522516604,2.91038E-11,0.720069859,1.102652832,,
6/14/21 11:45,56.88,26,0,0,47.435,5.0451,,0.06324444,,-0.00149194,-0.012254516,-0.321241172,2.91038E-11,1.112239373,1.108100002,,
6/14/21 11:50,56.75,26.41,0,0,49.014,5.2036,,0.061207002,,-0.001168447,-0.009482311,-0.341824148,2.91038E-11,1.596935182,0.244863513,,
6/14/21 11:55,54.46,26.37,0,0,64.583,9.4066,,0.046451853,,0.004685286,-0.001637232,-0.336451791,2.91038E-11,0.914090601,1.244872285,,
6/14/21 12:00,56.39,26.46,0,0,46.934,11.321,,0.063919547,,-0.010637048,-0.003708834,-0.472460578,2.91038E-11,0.448959252,1.02043262,,
6/14/21 12:05,56.89,26.5,0,0,45.404,4.2373,,0.066073474,,-0.004430745,0.000225299,-0.173469412,2.91038E-11,0.461177422,1.22850199,,
6/14/21 12:10,55.19,26.31,0,0,53.919,4.3584,,0.055639014,,0.007971574,-0.006178817,-0.069075243,2.91038E-11,0.315665856,0.166171352,,
6/14/21 12:15,52.55,26.46,0,0,56.112,4.732,,0.0534645,,-6.74814E-06,-0.001685927,0.126004516,2.91038E-11,0.697505913,0.343629049,,
6/14/21 12:20,42.27,26.85,0,0,63.492,13.459,,0.047250047,,-0.001990722,-0.000970162,0.926635554,2.91038E-11,0.740368591,0.641982879,,
6/14/21 12:25,41.49,27.06,0,0,73.852,9.0679,,0.040621784,,0.010435828,0.006934807,0.278824977,2.91038E-11,0.458229609,-0.150870241,,
6/14/21 12:30,43.22,27.42,0,0,69.869,12.71,,0.042937497,,0.00264627,-0.005748978,0.281742781,2.91038E-11,-0.016331964,0.961650136,,
6/14/21 12:35,41.68,27.49,0,0,55.233,7.4662,,0.054315355,,-0.007929302,0.003696613,-0.232985772,2.91038E-11,-0.171505503,0.556203737,,
6/14/21 12:40,43.31,27.5,0,0,58.201,4.6797,,0.051545506,,-0.006316043,-0.005284694,-0.098486493,2.91038E-11,0.339818279,0.610204932,,
6/14/21 12:45,40.97,27.62,0,0,56.28,8.1087,,0.053304904,,0.000993266,-0.004089196,0.537884963,2.91038E-11,0.088292169,-0.019933926,,
6/14/21 12:50,40.61,27.73,0,0,63.269,8.1849,,0.047416586,,-0.008541429,-0.003164142,0.102222983,2.91038E-11,0.255529164,0.516479391,,
6/14/21 12:55,41.6,27.77,0,0,65.761,10.012,,0.045619744,,0.003692842,0.002194333,0.384635058,2.91038E-11,0.318128044,0.245216669,,
6/14/21 13:00,40.28,27.65,0,0,55.029,8.5619,,0.054516709,,-0.007444587,-0.002944752,0.211584804,2.91038E-11,0.472175368,0.463421798,,
6/14/21 13:05,40.21,27.59,0,0,62.571,5.4893,,0.047945534,,0.01055108,-0.002278593,0.454064477,2.91038E-11,0.365013208,0.024005995,,
6/14/21 13:10,41.18,27.69,0,0,72.071,16.107,,0.041625619,,-0.004537335,0.002036868,-0.081254648,2.91038E-11,0.657914317,-0.059879128,,
6/14/21 13:15,41.26,27.71,0,0,61.449,7.8773,,0.048820973,,-0.001420903,0.01297609,-0.307269609,2.91038E-11,-0.107228382,-0.915855764,,
6/14/21 13:20,41.3,27.79,0,0,64.067,7.0063,,0.046825979,,0.029411243,0.051867488,0.36606802,2.91038E-11,0.742940918,-0.120480757,,
6/14/21 13:25,42.09,27.78,0,0,88.437,15.136,,0.033922453,,0.011375398,-0.008319014,0.281439581,2.91038E-11,-1.085839644,-0.589287133,,
6/14/21 13:30,43,27.54,0,0,65.548,13.946,,0.045767987,,0.028773917,-0.015010844,-0.367214023,2.91038E-11,-1.009916877,-0.149313547,,
6/14/21 13:35,40.58,27.92,0,0,37.156,12.987,,0.080740661,,0.000312108,0.003934519,0.359721307,2.91038E-11,0.268437319,-0.720516847,,
6/14/21 13:40,40.35,28.11,0,0,48.048,5.2534,,0.062437562,,0.014039339,0.001162517,0.850594532,2.91038E-11,-0.050765562,-0.16109776,,
6/14/21 13:45,41.77,28.39,0,0,55.321,9.2545,,0.054228955,,0.016068625,-0.004081114,0.239346729,2.91038E-11,0.03577321,-0.723188493,,
6/14/21 13:50,43.2,28.35,0,0,62.581,7.2802,,0.047937873,,-0.014216992,-0.011844926,-0.123596039,2.91038E-11,0.548222328,0.192785422,,
6/14/21 13:55,46.04,28.11,0,0,54.85,5.8015,,0.054694622,,0.037803655,0.007982122,0.0586051,2.91038E-11,-0.357059765,0.360726878,,
6/14/21 14:00,41.45,28.42,0,0,57.613,8.0222,,0.052071581,,-0.002248495,-0.007361086,-0.371009347,2.91038E-11,0.724091015,-0.051112674,,
6/14/21 14:05,38.85,28.34,0,0,56.704,6.9846,,0.052906321,,-0.000467555,-0.006210744,-0.319083062,2.91038E-11,0.674280575,0.30543945,,
6/14/21 14:10,40.03,28.83,0,0,24.26,219.62,,0.123660346,,0.017580651,0.015986158,-0.045788799,2.91038E-11,1.185028845,0.964912625,,
6/14/21 14:15,41.71,29.01,0,0,57.378,9.416,,0.052284848,,0.043653616,0.017784784,0.46269725,2.91038E-11,0.922585924,0.728497492,,
6/14/21 14:20,40.68,28.37,0,0,82.293,160.56,,0.036455106,,0.000251352,-0.01193051,0.520101834,2.91038E-11,0.244990439,0.715230955,,
6/14/21 14:25,41.77,27.98,0,0,21.323,17.05,,0.140693148,,-0.035673792,0.014302891,0.032276304,2.91038E-11,-0.679497708,-0.504531302,,
6/14/21 14:30,39.09,28.07,0,0,72.508,13.743,,0.041374745,,0.016413837,-0.011434502,-0.122201883,2.91038E-11,-0.292771725,0.228252653,,
6/14/21 14:35,41.4,28.23,0,0,52.978,3.8795,,0.056627279,,-0.00072085,0.006040802,-0.504949531,2.91038E-11,-0.022943661,0.01243501,,
6/14/21 14:40,41.94,28.41,0,0,58.54,9.7656,,0.051247011,,-0.014415466,-0.011761906,0.268002351,2.91038E-11,0.835579587,0.601908056,,
6/14/21 14:45,40.91,28.76,0,0,40.058,10.192,,0.074891407,,-0.006802427,0.006246325,0.141726334,2.91038E-11,0.483495892,0.297867854,,
6/14/21 14:50,41.83,28.55,0,0,78.072,12.176,,0.038426068,,-0.033840574,0.015311787,-0.596876607,2.91038E-11,-0.278767852,-0.063685742,,
6/14/21 14:55,44.86,27.86,0,0,90.572,20.954,,0.033122819,,-0.001018978,0.224226881,5.1172447,2.91038E-11,-0.977204687,1.324099137,,
6/14/21 15:00,45.58,27.66,0,0,60.503,6.2064,,0.049584318,,0.005391403,-0.05612864,0.099423583,2.91038E-11,1.036393825,36.85764368,,
6/14/21 15:05,46.12,27.61,0,0,72.853,9.2215,,0.041178812,,-0.002790572,-0.049955895,-0.385185654,2.91038E-11,0.373353952,0.389725494,,
6/14/21 15:10,47.29,27.33,0,0,74.562,6.0902,,0.040234972,,-0.028172049,12.58040512,-0.717325974,2.91038E-11,0.498724956,-0.40329123,,
6/14/21 15:15,47.42,26.92,0,0,91.756,11.504,,0.03269541,,-0.010669982,-0.032064697,-0.853866794,2.91038E-11,-1.661766944,-0.756194779,,
6/14/21 15:20,48.16,26.54,0,0,95.243,8.2941,,0.031498378,,-0.022643266,-0.028421051,-0.864583674,2.91038E-11,-2.65788771,-2.233962818,,
6/14/21 15:25,49.2,26.2,0,0,96.456,22.844,,0.031102264,,-0.014091428,-0.021991668,-0.975734734,2.91038E-11,-4.597278477,-3.600698968,,
6/14/21 15:30,49.09,25.89,0,0,58.152,20.051,,0.051588939,,-0.010903678,-0.017016733,-0.812154669,2.91038E-11,-4.417491211,-3.769891156,,
6/14/21 15:35,60.07,22.91,0,0,20.235,7.4808,,0.148257969,,-0.011866558,-0.013167224,-1.434127509,2.91038E-11,-4.973324756,-4.237756091,,
6/14/21 15:40,77.6,19.93,0,1.524,4.1083,3.2106,,0.730229049,,-0.009182117,-0.010188547,7.401522513,2.91038E-11,-5.238665832,-4.241655661,,
6/14/21 15:45,87.1,18.24,0,0.508,7.685,5.6509,,0.390370852,,0.210150043,-0.002996666,1.274001233,2.91038E-11,-5.213688422,-22.72201099,,
6/14/21 15:50,88.8,17.85,0,0,42.897,10.122,,0.06993496,,-0.054644892,-0.0072058,-1.84202976,2.91038E-11,-10.28259651,-30.56838706,,
6/14/21 15:55,90.1,17.77,0,0,29.284,11.431,,0.102445021,,-0.042283176,-0.005575711,-1.386654178,2.91038E-11,-9.350339481,-38.00238706,,
6/14/21 16:00,91,17.71,0,0,12.325,4.8266,,0.243407708,,-0.032717916,-0.004314379,-1.095242158,2.91038E-11,-8.820867908,-40.33638706,,
6/14/21 16:05,91.7,17.73,0,0.254,9.3783,0.60639,,0.3198874,,-0.025316499,-0.003338384,-0.85734519,2.91038E-11,-8.168619658,-40.65438706,,
6/14/21 16:10,91.9,17.74,0,0,6.8763,1.9283,,0.43628114,,-0.019589425,-0.002583178,-0.645974365,2.91038E-11,-6.846504284,-40.57838706,,
6/14/21 16:15,92.1,17.78,0,0.254,4.6829,0.27558,,0.64062867,,-0.015157923,-0.001998814,-0.509514754,2.91038E-11,-7.573739527,-40.83638706,,
6/14/21 16:20,93.2,17.83,0,0.254,7.1055,2.0075,,0.422208149,,-0.011728912,-0.001546644,-0.404120953,2.91038E-11,-5.490169505,-39.96238706,,
6/14/21 16:25,93,17.84,0,0.254,5.6256,0.79348,,0.533276451,,-0.009075609,-0.001196764,-0.310909176,2.91038E-11,-3.678642418,-38.07238706,,
6/14/21 16:30,93.3,17.91,0,0,12.331,3.1191,,0.243289271,,0.006009567,-0.000926033,-0.243210193,2.91038E-11,-3.501720604,-36.38838706,,
6/14/21 16:35,92.2,17.98,0,0,23.853,2.8959,,0.125770343,,-0.008382012,-0.000716547,-0.192533849,2.91038E-11,-1.953061162,-36.05238706,,
6/14/21 16:40,93,18.01,0,0,17.664,4.6743,,0.169836957,,-0.006485841,-0.00055445,-0.157231708,2.91038E-11,-2.256644484,-34.31238706,,
6/14/21 16:45,94.2,18.08,0,0.254,12.968,1.7776,,0.23133868,,-0.00501862,-0.000429023,-0.07973447,2.91038E-11,-1.767852588,-32.60238706,,
6/14/21 16:50,94.2,18.15,0,0,35.464,11.077,,0.084592827,,-0.003883312,-0.00033197,-0.096730318,2.91038E-11,-1.485535869,-30.73638706,,
